trial_id,mode,start_time_s,end_time_s,duration_s,score,mrr,recall_at_k,cumulative_best_score,model
0,data_parallel,0.012,83.298,83.286,0.23586,0.23586,0.693347,0.23586,temporal_event_gnn_jodie
1,data_parallel,83.311,162.563,79.252,0.268178,0.268178,0.696848,0.268178,temporal_event_gnn_jodie
2,data_parallel,162.58,259.561,96.981,0.119442,0.119442,0.357179,0.268178,jodie_rnn
3,data_parallel,259.617,376.279,116.661,0.392312,0.392312,0.725863,0.392312,jodie_rnn
4,data_parallel,376.304,494.424,118.12,0.664107,0.664107,0.910955,0.664107,jodie_rnn
5,data_parallel,494.447,582.983,88.536,0.275261,0.275261,0.708854,0.664107,temporal_event_gnn_jodie
6,data_parallel,582.994,679.451,96.457,0.538784,0.538784,0.904952,0.664107,jodie_rnn
7,data_parallel,679.497,773.61,94.113,0.551239,0.551239,0.917459,0.664107,jodie_rnn
8,data_parallel,773.629,873.634,100.005,0.159104,0.159104,0.478739,0.664107,temporal_event_gnn_jodie
9,data_parallel,873.663,966.968,93.305,0.166651,0.166651,0.497249,0.664107,temporal_event_gnn_jodie
10,data_parallel,966.997,1075.346,108.349,0.349375,0.349375,0.693847,0.664107,jodie_rnn
11,data_parallel,1075.362,1169.919,94.557,0.282445,0.282445,0.771886,0.664107,temporal_event_gnn_jodie
12,data_parallel,1169.928,1254.221,84.293,0.233645,0.233645,0.701851,0.664107,temporal_event_gnn_jodie
13,data_parallel,1254.238,1353.611,99.374,0.333477,0.333477,0.766383,0.664107,temporal_event_gnn_jodie
14,data_parallel,1353.636,1445.09,91.454,0.277459,0.277459,0.729365,0.664107,temporal_event_gnn_jodie
15,data_parallel,1445.115,1552.168,107.052,0.158027,0.158027,0.477239,0.664107,temporal_event_gnn_jodie
16,data_parallel,1552.185,1640.278,88.093,0.269373,0.269373,0.69935,0.664107,temporal_event_gnn_jodie
17,data_parallel,1640.299,1733.646,93.347,0.276054,0.276054,0.71986,0.664107,temporal_event_gnn_jodie
18,data_parallel,1733.658,1831.172,97.514,0.164116,0.164116,0.496248,0.664107,temporal_event_gnn_jodie
19,data_parallel,1831.19,1941.029,109.839,0.406121,0.406121,0.75938,0.664107,jodie_rnn
20,data_parallel,1941.067,2056.085,115.019,0.335018,0.335018,0.775888,0.664107,jodie_rnn
21,data_parallel,2056.116,2156.948,100.832,0.719,0.719,0.949975,0.719,jodie_rnn
22,data_parallel,2156.965,2272.767,115.803,0.331282,0.331282,0.755878,0.719,jodie_rnn
23,data_parallel,2272.779,2377.008,104.229,0.414694,0.414694,0.807904,0.719,jodie_rnn
24,data_parallel,2377.025,2467.451,90.426,0.240017,0.240017,0.677339,0.719,temporal_event_gnn_jodie
25,data_parallel,2467.498,2558.361,90.864,0.269303,0.269303,0.701851,0.719,temporal_event_gnn_jodie
26,data_parallel,2558.397,2641.969,83.572,0.243421,0.243421,0.691846,0.719,temporal_event_gnn_jodie
