trial_id,mode,start_time_s,end_time_s,duration_s,score,mrr,recall_at_k,cumulative_best_score,model
0,serial,0.006,584.138,584.132,0.524417,0.524417,0.866933,0.524417,jodie_rnn
1,serial,584.144,1186.02,601.876,0.293428,0.293428,0.706353,0.524417,jodie_rnn
2,serial,1186.033,1760.406,574.373,0.682059,0.682059,0.922461,0.682059,jodie_rnn
3,serial,1760.41,2292.744,532.334,0.299635,0.299635,0.726863,0.682059,jodie_rnn
4,serial,2292.75,2788.213,495.463,0.588441,0.588441,0.926463,0.682059,jodie_rnn
5,serial,2788.217,3325.067,536.85,0.58355,0.58355,0.92046,0.682059,jodie_rnn
6,serial,3325.071,3811.736,486.664,0.389839,0.389839,0.83992,0.682059,jodie_rnn
7,serial,3811.741,4290.769,479.028,0.364741,0.364741,0.824412,0.682059,jodie_rnn
8,serial,4290.775,4780.473,489.698,0.274802,0.274802,0.71986,0.682059,jodie_rnn
9,serial,4780.478,5288.219,507.741,0.600715,0.600715,0.896948,0.682059,jodie_rnn
10,serial,5288.226,5815.478,527.253,0.686554,0.686554,0.910955,0.686554,jodie_rnn
11,serial,5815.483,6317.21,501.727,0.283891,0.283891,0.693347,0.686554,jodie_rnn
12,serial,6317.214,6808.67,491.456,0.349302,0.349302,0.812906,0.686554,jodie_rnn
13,serial,6808.674,7344.61,535.936,0.418546,0.418546,0.808404,0.686554,jodie_rnn
14,serial,7344.616,7873.417,528.801,0.425054,0.425054,0.775388,0.686554,jodie_rnn
15,serial,7873.434,8418.027,544.592,0.580111,0.580111,0.926463,0.686554,jodie_rnn
16,serial,8418.032,8942.544,524.512,0.126603,0.126603,0.298149,0.686554,jodie_rnn
17,serial,8942.548,9472.107,529.559,0.389711,0.389711,0.785893,0.686554,jodie_rnn
18,serial,9472.116,9998.729,526.613,0.665277,0.665277,0.925463,0.686554,jodie_rnn
19,serial,9998.734,10514.403,515.67,0.297056,0.297056,0.722361,0.686554,jodie_rnn
20,serial,10514.407,11024.428,510.021,0.515229,0.515229,0.911956,0.686554,jodie_rnn
21,serial,11024.434,11574.237,549.803,0.605481,0.605481,0.870435,0.686554,jodie_rnn
22,serial,11574.241,11749.365,175.124,0.289237,0.289237,0.70035,0.686554,jodie_rnn
23,serial,11749.369,11944.785,195.416,0.652089,0.652089,0.933467,0.686554,jodie_rnn
24,serial,11944.796,12077.786,132.989,0.315622,0.315622,0.777389,0.686554,jodie_rnn
25,serial,12077.791,12221.685,143.893,0.126603,0.126603,0.298149,0.686554,jodie_rnn
26,serial,12221.688,12411.623,189.935,0.581307,0.581307,0.901951,0.686554,jodie_rnn
