trial_id,mode,start_time_s,end_time_s,duration_s,score,mrr,recall_at_k,cumulative_best_score,model
0,data_parallel,0.058,175.448,175.391,0.484656,0.484656,0.889445,0.484656,jodie_rnn
1,data_parallel,175.465,331.632,156.166,0.348323,0.348323,0.774887,0.484656,jodie_rnn
2,data_parallel,331.644,479.233,147.589,0.821224,0.821224,0.993497,0.821224,jodie_rnn
3,data_parallel,479.283,722.334,243.051,0.421939,0.421939,0.830915,0.821224,jodie_rnn
4,data_parallel,722.374,880.744,158.37,0.119442,0.119442,0.357179,0.821224,jodie_rnn
5,data_parallel,880.761,1060.56,179.799,0.376648,0.376648,0.721361,0.821224,jodie_rnn
6,data_parallel,1060.596,1311.626,251.03,0.119442,0.119442,0.357179,0.821224,jodie_rnn
7,data_parallel,1311.668,1507.786,196.118,0.636637,0.636637,0.961981,0.821224,jodie_rnn
8,data_parallel,1507.815,1710.774,202.959,0.398623,0.398623,0.783892,0.821224,jodie_rnn
9,data_parallel,1710.832,1887.732,176.9,0.119442,0.119442,0.357179,0.821224,jodie_rnn
10,data_parallel,1887.814,2364.073,476.259,0.546235,0.546235,0.895948,0.821224,jodie_rnn
11,data_parallel,2364.081,2613.929,249.848,0.531321,0.531321,0.902951,0.821224,jodie_rnn
12,data_parallel,2613.956,3031.311,417.355,0.595565,0.595565,0.874437,0.821224,jodie_rnn
13,data_parallel,3031.365,3400.104,368.738,0.324175,0.324175,0.726363,0.821224,jodie_rnn
14,data_parallel,3400.211,3901.03,500.82,0.672744,0.672744,0.929965,0.821224,jodie_rnn
15,data_parallel,3901.104,4335.558,434.454,0.680342,0.680342,0.926463,0.821224,jodie_rnn
16,data_parallel,4335.605,4664.506,328.901,0.762846,0.762846,0.954977,0.821224,jodie_rnn
17,data_parallel,4664.544,4968.467,303.923,0.619427,0.619427,0.903452,0.821224,jodie_rnn
18,data_parallel,4968.484,5277.959,309.475,0.744432,0.744432,0.941471,0.821224,jodie_rnn
19,data_parallel,5277.978,5531.265,253.287,0.431834,0.431834,0.825913,0.821224,jodie_rnn
20,data_parallel,5531.295,5803.84,272.546,0.647174,0.647174,0.902451,0.821224,jodie_rnn
21,data_parallel,5803.892,6141.329,337.437,0.351445,0.351445,0.725863,0.821224,jodie_rnn
22,data_parallel,6141.416,6427.668,286.252,0.349726,0.349726,0.729865,0.821224,jodie_rnn
23,data_parallel,6427.74,6735.254,307.514,0.654581,0.654581,0.896948,0.821224,jodie_rnn
24,data_parallel,6735.287,7107.857,372.57,0.532621,0.532621,0.881441,0.821224,jodie_rnn
25,data_parallel,7107.885,7445.06,337.175,0.429626,0.429626,0.812406,0.821224,jodie_rnn
26,data_parallel,7445.091,7802.847,357.756,0.513174,0.513174,0.878439,0.821224,jodie_rnn
