trial_id,mode,start_time_s,end_time_s,duration_s,score,mrr,recall_at_k,cumulative_best_score,model
0,serial,0.006,121.055,121.049,0.875255,0.875255,0.996498,0.875255,jodie_rnn
1,serial,121.061,237.853,116.792,0.126603,0.126603,0.298149,0.875255,jodie_rnn
2,serial,237.858,372.838,134.98,0.296981,0.296981,0.714857,0.875255,jodie_rnn
3,serial,372.844,471.618,98.774,0.174776,0.174776,0.582791,0.875255,temporal_event_gnn_jodie
4,serial,471.622,620.381,148.759,0.358602,0.358602,0.787394,0.875255,jodie_rnn
5,serial,620.387,745.519,125.133,0.126603,0.126603,0.298149,0.875255,jodie_rnn
6,serial,745.526,834.156,88.63,0.196801,0.196801,0.5998,0.875255,temporal_event_gnn_jodie
7,serial,834.161,1002.742,168.581,0.4668,0.4668,0.852926,0.875255,jodie_rnn
8,serial,1002.754,1129.578,126.824,0.335778,0.335778,0.726863,0.875255,jodie_rnn
9,serial,1129.585,1215.75,86.165,0.22929,0.22929,0.669335,0.875255,temporal_event_gnn_jodie
10,serial,1215.755,1297.929,82.174,0.211895,0.211895,0.647324,0.875255,temporal_event_gnn_jodie
11,serial,1297.935,1403.561,105.626,0.185663,0.185663,0.575788,0.875255,temporal_event_gnn_jodie
12,serial,1403.566,1481.204,77.638,0.224885,0.224885,0.676838,0.875255,temporal_event_gnn_jodie
13,serial,1481.209,1592.665,111.456,0.173475,0.173475,0.578789,0.875255,temporal_event_gnn_jodie
14,serial,1592.67,1683.52,90.85,0.202902,0.202902,0.674837,0.875255,temporal_event_gnn_jodie
15,serial,1683.525,1772.124,88.599,0.202634,0.202634,0.657329,0.875255,temporal_event_gnn_jodie
16,serial,1772.129,1888.591,116.462,0.307912,0.307912,0.723362,0.875255,jodie_rnn
17,serial,1888.597,2056.184,167.587,0.563484,0.563484,0.91996,0.875255,jodie_rnn
18,serial,2056.19,2165.566,109.376,0.679998,0.679998,0.912456,0.875255,jodie_rnn
19,serial,2165.572,2279.844,114.272,0.18588,0.18588,0.623812,0.875255,temporal_event_gnn_jodie
20,serial,2279.85,2387.695,107.845,0.703006,0.703006,0.931966,0.875255,jodie_rnn
21,serial,2387.7,2492.8,105.1,0.425275,0.425275,0.836418,0.875255,jodie_rnn
22,serial,2492.809,2660.433,167.624,0.687152,0.687152,0.953977,0.875255,jodie_rnn
23,serial,2660.441,2745.238,84.797,0.166097,0.166097,0.55928,0.875255,temporal_event_gnn_jodie
24,serial,2745.246,2953.648,208.402,0.399588,0.399588,0.781891,0.875255,jodie_rnn
25,serial,2953.653,3100.088,146.435,0.401619,0.401619,0.82041,0.875255,jodie_rnn
26,serial,3100.093,3206.421,106.329,0.183095,0.183095,0.606803,0.875255,temporal_event_gnn_jodie
