trial_id,mode,start_time_s,end_time_s,duration_s,score,mrr,recall_at_k,cumulative_best_score,model
0,pipeline_smart,0.0,59.158,0,0.157467,0.157467,0.568784,0.157467,temporal_event_gnn_jodie
1,pipeline_smart,0.0,72.183,0,0.354181,0.354181,0.756878,0.354181,jodie_rnn
2,pipeline_smart,0.0,118.551,0,0.613965,0.613965,0.909955,0.613965,jodie_rnn
3,pipeline_smart,0.0,124.644,0,0.417877,0.417877,0.803902,0.613965,jodie_rnn
4,pipeline_smart,0.0,161.865,0,0.196517,0.196517,0.663332,0.613965,temporal_event_gnn_jodie
5,pipeline_smart,0.0,168.124,0,0.148134,0.148134,0.516258,0.613965,temporal_event_gnn_jodie
6,pipeline_smart,0.0,199.404,0,0.193069,0.193069,0.648824,0.613965,temporal_event_gnn_jodie
7,pipeline_smart,0.0,211.471,0,0.181691,0.181691,0.605303,0.613965,temporal_event_gnn_jodie
8,pipeline_smart,0.0,224.084,0,0.210743,0.210743,0.678339,0.613965,temporal_event_gnn_jodie
9,pipeline_smart,0.0,242.329,0,0.179863,0.179863,0.542271,0.613965,temporal_event_gnn_jodie
10,pipeline_smart,0.0,250.695,0,0.162918,0.162918,0.518259,0.613965,temporal_event_gnn_jodie
11,pipeline_smart,0.0,301.933,0,0.684964,0.684964,0.941471,0.684964,jodie_rnn
12,pipeline_smart,0.0,304.378,0,0.175807,0.175807,0.571786,0.684964,temporal_event_gnn_jodie
13,pipeline_smart,0.0,358.415,0,0.319216,0.319216,0.718859,0.684964,jodie_rnn
14,pipeline_smart,0.0,360.349,0,0.168073,0.168073,0.497749,0.684964,temporal_event_gnn_jodie
15,pipeline_smart,0.0,414.009,0,0.184014,0.184014,0.527264,0.684964,temporal_event_gnn_jodie
16,pipeline_smart,0.0,424.124,0,0.178159,0.178159,0.564782,0.684964,temporal_event_gnn_jodie
17,pipeline_smart,0.0,451.489,0,0.182937,0.182937,0.589795,0.684964,temporal_event_gnn_jodie
18,pipeline_smart,0.0,472.819,0,0.176526,0.176526,0.538769,0.684964,temporal_event_gnn_jodie
19,pipeline_smart,0.0,491.008,0,0.327746,0.327746,0.76038,0.684964,jodie_rnn
20,pipeline_smart,0.0,514.57,0,0.18207,0.18207,0.546273,0.684964,temporal_event_gnn_jodie
21,pipeline_smart,0.0,542.966,0,0.126603,0.126603,0.298149,0.684964,jodie_rnn
22,pipeline_smart,0.0,555.785,0,0.3458,0.3458,0.750875,0.684964,temporal_event_gnn_jodie
23,pipeline_smart,0.0,562.095,0,0.307576,0.307576,0.768884,0.684964,temporal_event_gnn_jodie
24,pipeline_smart,0.0,582.158,0,0.23524,0.23524,0.68034,0.684964,temporal_event_gnn_jodie
25,pipeline_smart,0.0,603.733,0,0.165405,0.165405,0.561281,0.684964,temporal_event_gnn_jodie
26,pipeline_smart,0.0,765.275,0,0.193935,0.193935,0.649325,0.684964,temporal_event_gnn_jodie
